Repository,Issue Title,Issue URL,Comment Count
GitHub-HongweiZhang/prediction-flow,attendance one key and many values,https://github.com/GitHub-HongweiZhang/prediction-flow/issues/21,3
asdfjkl/neural_network_chess,Errata,https://github.com/asdfjkl/neural_network_chess/issues/1,30
larq/compute-engine,extra model size induced by non-parameter layer,https://github.com/larq/compute-engine/issues/773,1
larq/compute-engine,Bool input tensor,https://github.com/larq/compute-engine/issues/771,7
larq/compute-engine,Error while  performing benchmarking,https://github.com/larq/compute-engine/issues/770,30
larq/compute-engine,Suppress C++ compiler warnings,https://github.com/larq/compute-engine/pull/754,2
larq/compute-engine,"DoReFa quantizer with higher number of MACs/Ops, Grouped convs as custom ops on LCE 0.7.0",https://github.com/larq/compute-engine/issues/745,3
larq/compute-engine,`convert_keras_model()` does not work as expected for BinaryDenseNet37 Dilated and XNORNet,https://github.com/larq/compute-engine/issues/744,1
larq/compute-engine,LCEInterpreter and converter design,https://github.com/larq/compute-engine/issues/713,1
larq/compute-engine,Warn users when converting models which can't be optimally accelerated,https://github.com/larq/compute-engine/issues/542,1
larq/compute-engine,Int8 default ranges break when a bconv is followed by a normal conv.,https://github.com/larq/compute-engine/issues/421,5
larq/compute-engine,RFC: Create a Packed datatype,https://github.com/larq/compute-engine/issues/325,1
larq/compute-engine,Creating LCE compatible TFLite iOS apps,https://github.com/larq/compute-engine/issues/285,2
larq/compute-engine,add clang-tidy to CI,https://github.com/larq/compute-engine/issues/284,1
larq/compute-engine,investigating TF lite SELECTIVE_REGISTRATION feature,https://github.com/larq/compute-engine/issues/76,1
larq/compute-engine,add binary fully connected operator,https://github.com/larq/compute-engine/issues/53,3
mfinzi/equivariant-MLP,Bilinear layer randomness,https://github.com/mfinzi/equivariant-MLP/issues/21,1
mfinzi/equivariant-MLP,rotation equivariant MLP for 2d images,https://github.com/mfinzi/equivariant-MLP/issues/19,7
mfinzi/equivariant-MLP,Regression in Example,https://github.com/mfinzi/equivariant-MLP/issues/16,3
mfinzi/equivariant-MLP,Saving and Loading Objax EMLPs yields slightly different predictions,https://github.com/mfinzi/equivariant-MLP/issues/8,1
hpi-xnor/BMXNet-v2,What's your training method of BNN,https://github.com/hpi-xnor/BMXNet-v2/issues/18,1
hpi-xnor/BMXNet-v2,Detail of BinaryDenseNet or BinaryResNet18E,https://github.com/hpi-xnor/BMXNet-v2/issues/8,12
hpi-xnor/BMXNet-v2,Query about the new update about inference on CPU and GPU.,https://github.com/hpi-xnor/BMXNet-v2/issues/5,4
asmirnou/watsor,start work on upgrade to latest Nvidia tensorrt version,https://github.com/asmirnou/watsor/pull/24,2
asmirnou/watsor,[FR] Multiple Redundant Detectors,https://github.com/asmirnou/watsor/issues/14,1
IBM/aihwkit,Adding the JART v1b memristor model for aihwkit,https://github.com/IBM/aihwkit/pull/501,9
IBM/aihwkit,publish an official docker image,https://github.com/IBM/aihwkit/issues/476,2
IBM/aihwkit,BERT example with distributed compute,https://github.com/IBM/aihwkit/pull/471,1
IBM/aihwkit,Added a notebook on device non_idealities,https://github.com/IBM/aihwkit/pull/437,7
IBM/aihwkit,Noise model fitted and characterized on RRAM devices (programming noise and output-referred read noise),https://github.com/IBM/aihwkit/issues/394,4
IBM/aihwkit,synaptic bit-slicing,https://github.com/IBM/aihwkit/issues/287,1
IBM/aihwkit,Analog tile with torch tensor interface,https://github.com/IBM/aihwkit/issues/221,2
IBM/aihwkit,Add Windows build support,https://github.com/IBM/aihwkit/issues/12,2
NervanaSystems/he-transformer,Encrypt both model weights and data for inference,https://github.com/NervanaSystems/he-transformer/issues/299,1
NervanaSystems/he-transformer,tensorflow.python.framework.errors_impl.InternalError: NGRAPH_TF_BACKEND: HE_SEAL is not supported,https://github.com/NervanaSystems/he-transformer/issues/271,10
NervanaSystems/he-transformer,Cryptonets do not reach acceptable accuracy,https://github.com/NervanaSystems/he-transformer/issues/266,3
NervanaSystems/he-transformer,Error when test ax.py,https://github.com/NervanaSystems/he-transformer/issues/159,3
adapt-python/adapt,Multi target domain adaptation.,https://github.com/adapt-python/adapt/issues/113,1
adapt-python/adapt,TrAdaBoost can predict_proba or not ,https://github.com/adapt-python/adapt/issues/111,1
adapt-python/adapt,Can your adapt DA algorithm accept  Pytorch network model as base estimator?,https://github.com/adapt-python/adapt/issues/110,1
adapt-python/adapt,Issue with generator dataset Tensorflow,https://github.com/adapt-python/adapt/issues/91,1
adapt-python/adapt,mac m1 tensorflow dependency,https://github.com/adapt-python/adapt/issues/66,5
sassoftware/python-dlpy,Error while displaying images,https://github.com/sassoftware/python-dlpy/issues/400,3
sassoftware/python-dlpy,cannot load weights of bert model when i use multiple targets  (target sequence),https://github.com/sassoftware/python-dlpy/issues/392,2
sassoftware/python-dlpy,Export ONNX,https://github.com/sassoftware/python-dlpy/issues/331,5
sassoftware/python-dlpy,model.deploy to table and s.table.loadTable don't work well together,https://github.com/sassoftware/python-dlpy/issues/280,4
sassoftware/python-dlpy,create_object_detection_table error,https://github.com/sassoftware/python-dlpy/issues/278,5
sassoftware/python-dlpy,add ignoreErrorTraining into model.fit,https://github.com/sassoftware/python-dlpy/issues/254,1
sassoftware/python-dlpy,problem of train cnn model,https://github.com/sassoftware/python-dlpy/issues/240,11
sassoftware/python-dlpy,adding transpose support for onnx_to_sas,https://github.com/sassoftware/python-dlpy/issues/236,2
sassoftware/python-dlpy,EarlyStopping,https://github.com/sassoftware/python-dlpy/issues/220,1
sassoftware/python-dlpy,supporting squeeze and excitation net,https://github.com/sassoftware/python-dlpy/issues/62,3
sassoftware/python-dlpy,improve support for pruning and tuning,https://github.com/sassoftware/python-dlpy/issues/56,3
sassoftware/python-dlpy,Custom dataset loaders,https://github.com/sassoftware/python-dlpy/issues/38,1
galeone/dynamic-training-bench,inception v3 predefined,https://github.com/galeone/dynamic-training-bench/issues/14,1
LLNL/lbann,Nonconst reference to locked view buffer with in-place,https://github.com/LLNL/lbann/issues/2281,2
LLNL/lbann,Mesh-Graph Network Example,https://github.com/LLNL/lbann/pull/2185,2
LLNL/lbann,Specify weights or layer for dump weights callback,https://github.com/LLNL/lbann/issues/2165,1
LLNL/lbann,undefined reference to `conduit::Node::name[abi:cxx11]() const',https://github.com/LLNL/lbann/issues/2162,9
LLNL/lbann,git submodule havoq/largescale_node2vec isn't available,https://github.com/LLNL/lbann/issues/2160,1
LLNL/lbann,Errors for UNet3D application on distconv LBANN,https://github.com/LLNL/lbann/issues/2156,2
auxten/go-ctr,SQLite db file for movielens demo,https://github.com/auxten/go-ctr/issues/1,2
QueensGambit/CrazyAra,Classic Ara 0.9.9 threads use,https://github.com/QueensGambit/CrazyAra/issues/170,1
QueensGambit/CrazyAra,Classic Ara stops working after a few moves and needs re-opening in Chessbase 16,https://github.com/QueensGambit/CrazyAra/issues/159,5
QueensGambit/CrazyAra,Still Losses on Time for ClassicAra 0.9.5,https://github.com/QueensGambit/CrazyAra/issues/157,1
QueensGambit/CrazyAra,Mistaken Evaluations by Classic Ara,https://github.com/QueensGambit/CrazyAra/issues/154,3
QueensGambit/CrazyAra,High memory usage (original: Tree doesn't grow beyond 6 million Nodes),https://github.com/QueensGambit/CrazyAra/issues/152,11
QueensGambit/CrazyAra,cuDNN library not fully used on Windows,https://github.com/QueensGambit/CrazyAra/issues/80,1
QueensGambit/CrazyAra,korean chess??,https://github.com/QueensGambit/CrazyAra/issues/55,1
QueensGambit/CrazyAra,"can you supports Korean chess(Janggi), which is a variation of chess?",https://github.com/QueensGambit/CrazyAra/issues/43,1
QueensGambit/CrazyAra,Contribute/Donate GPU time to CrazyAra enhancement,https://github.com/QueensGambit/CrazyAra/issues/37,3
QueensGambit/CrazyAra,Support for other variants,https://github.com/QueensGambit/CrazyAra/issues/32,6
QueensGambit/CrazyAra,Training the engine to play custom variants,https://github.com/QueensGambit/CrazyAra/issues/29,10
Thinklab-SJTU/pygmtools,Use importlib to check for installed packages,https://github.com/Thinklab-SJTU/pygmtools/pull/79,1
Thinklab-SJTU/pygmtools,Using import to check for existince of a package raises an error,https://github.com/Thinklab-SJTU/pygmtools/issues/78,2
Thinklab-SJTU/pygmtools,大图匹配问题 | Matching large grahps,https://github.com/Thinklab-SJTU/pygmtools/issues/75,1
Swift-AI/NeuralNet,There are 4 changes in this commit:,https://github.com/Swift-AI/NeuralNet/pull/10,2
Swift-AI/NeuralNet,No biases saved in Storage.swift,https://github.com/Swift-AI/NeuralNet/issues/6,1
Swift-AI/NeuralNet,Cocoapods distribution?,https://github.com/Swift-AI/NeuralNet/issues/5,3
idstcv/ZenNAS,I have a question. why the model's syncflow closer to 0 is better than other models whose absolute value of syncflow is much larger than 0?,https://github.com/idstcv/ZenNAS/issues/34,1
idstcv/ZenNAS,Can I use this to create a powerful MLP architecture?,https://github.com/idstcv/ZenNAS/issues/32,18
DataCanvasIO/HyperTS,Stopped training because there are no more leaves that meet the split requirements,https://github.com/DataCanvasIO/HyperTS/issues/108,3
DataCanvasIO/HyperTS,怎样查看所选择的算法，以及算法的具体模型参数？,https://github.com/DataCanvasIO/HyperTS/issues/104,1
DataCanvasIO/HyperTS,hyperts for time series regression example,https://github.com/DataCanvasIO/HyperTS/issues/76,1
DataCanvasIO/HyperTS,Support scipy >=1.8.0,https://github.com/DataCanvasIO/HyperTS/issues/70,4
DataCanvasIO/HyperTS,Support for prophet >= 1.1,https://github.com/DataCanvasIO/HyperTS/issues/69,1
DataCanvasIO/HyperTS,None: marshal data too short,https://github.com/DataCanvasIO/HyperTS/issues/66,3
DataCanvasIO/HyperTS,TypeError: unsupported operand type(s) for +: 'Timedelta' and 'float',https://github.com/DataCanvasIO/HyperTS/issues/60,2
DataCanvasIO/HyperTS,请问有什么方法适用于多份时间序列吗,https://github.com/DataCanvasIO/HyperTS/issues/56,7
DataCanvasIO/HyperTS,How  do we can performe out of sample forecasting?,https://github.com/DataCanvasIO/HyperTS/issues/55,5
DataCanvasIO/HyperTS,What dose Space Searching and Final Training do?,https://github.com/DataCanvasIO/HyperTS/issues/52,1
DataCanvasIO/HyperTS,Training on multiple timeseries,https://github.com/DataCanvasIO/HyperTS/issues/51,1
DataCanvasIO/HyperTS, AttributeError: 'TSPipeline' object has no attribute 'get_params',https://github.com/DataCanvasIO/HyperTS/issues/47,1
DataCanvasIO/HyperTS,API Document,https://github.com/DataCanvasIO/HyperTS/issues/46,1
DataCanvasIO/HyperTS,Does this package support time series forecasting of intermittent or block demand?,https://github.com/DataCanvasIO/HyperTS/issues/39,2
lukasturcani/stk,Add vertex positions argument to cage topologies.,https://github.com/lukasturcani/stk/pull/513,1
lukasturcani/stk,Improve the vertex positions in cage topology graphs,https://github.com/lukasturcani/stk/issues/496,1
lukasturcani/stk,Get lattice parameters of MOF,https://github.com/lukasturcani/stk/issues/483,5
lukasturcani/stk,Include vertex_alignments keyword for metal_complex topology graphs.,https://github.com/lukasturcani/stk/issues/472,1
lukasturcani/stk,Provide orientation options to Macrocycles for whether a building block points in/out,https://github.com/lukasturcani/stk/issues/471,3
lukasturcani/stk,"All error occuring during construction should report either vertex or building block id (or both, as relevant) in Traceback",https://github.com/lukasturcani/stk/issues/462,1
lukasturcani/stk,Build a MOF with given building blocks (metal and linkers),https://github.com/lukasturcani/stk/issues/421,7
lukasturcani/stk,Problem loading aromatic SMILES or kekulized molecules with RDKit,https://github.com/lukasturcani/stk/issues/396,3
lukasturcani/stk,Update database API,https://github.com/lukasturcani/stk/issues/394,1
AllenInstitute/deepinterpolation,add gh actions PR summarizer,https://github.com/AllenInstitute/deepinterpolation/pull/97,2
AllenInstitute/deepinterpolation,Ophys Example with sample data on GPU: OOM Error,https://github.com/AllenInstitute/deepinterpolation/issues/81,4
AllenInstitute/deepinterpolation,OverflowError: cannot serialize a bytes object larger than 4 GiB (reduction.py),https://github.com/AllenInstitute/deepinterpolation/issues/80,10
AllenInstitute/deepinterpolation,GPU memory error doing inference on GPU with some version combination,https://github.com/AllenInstitute/deepinterpolation/issues/77,7
AllenInstitute/deepinterpolation,h5py is causing some conda installation problem on some system,https://github.com/AllenInstitute/deepinterpolation/issues/76,1
AllenInstitute/deepinterpolation,inference: accept path or dict,https://github.com/AllenInstitute/deepinterpolation/issues/55,1
lmnt-com/haste,Nan loss when replace pytorch LSTM with your LSTM or LayerNormLSTM,https://github.com/lmnt-com/haste/issues/50,2
lmnt-com/haste, Can Bidirectional Rnn and multi-layer Rnn be supported?,https://github.com/lmnt-com/haste/issues/38,1
lmnt-com/haste,Can't run haste layers in Keras ,https://github.com/lmnt-com/haste/issues/33,11
lmnt-com/haste,Support zoneout on lstm cell state and add recurrent dropout,https://github.com/lmnt-com/haste/issues/29,2
lmnt-com/haste,Install on pip on systems without cuda,https://github.com/lmnt-com/haste/issues/27,7
lmnt-com/haste,haste_tf\libhaste_tf.so not found,https://github.com/lmnt-com/haste/issues/23,2
lmnt-com/haste,IndRNNs,https://github.com/lmnt-com/haste/issues/7,10
bethgelab/model-vs-human,"Feature request: Machine readable results, e.g. CSV",https://github.com/bethgelab/model-vs-human/issues/15,1
bethgelab/model-vs-human,Feature request: Simpler loading of custom models,https://github.com/bethgelab/model-vs-human/issues/14,2
NVIDIA/modulus,Dependency cleanup and improve error handling for PyTests,https://github.com/NVIDIA/modulus/pull/150,3
NVIDIA/modulus,update the normalization in Ahmed body datapipe,https://github.com/NVIDIA/modulus/pull/144,2
NVIDIA/modulus,🐛[BUG]: pytest fails locally and inside release container,https://github.com/NVIDIA/modulus/issues/141,1
NVIDIA/modulus,[FEA] distributed gnn primitives,https://github.com/NVIDIA/modulus/pull/139,3
NVIDIA/modulus,🐛[BUG]: Container 23.08 is missing warp installation,https://github.com/NVIDIA/modulus/issues/135,1
NVIDIA/modulus,🚀[FEA]: DistributedManager for SLURM when local processes can't access all GPUs,https://github.com/NVIDIA/modulus/issues/115,1
NVIDIA/modulus,SFNO refactoring - Part 1,https://github.com/NVIDIA/modulus/pull/104,2
Bluefog-Lib/bluefog,Error when calling push-sum optimizer,https://github.com/Bluefog-Lib/bluefog/issues/112,3
Bluefog-Lib/bluefog,ImportError: /root/miniconda3/envs/bluefog/lib/python3.8/site-packages/bluefog/torch/mpi_lib.cpython-38-x86_64-linux-gnu.so: undefined symbol: _ZNK2at6Tensor6deviceEv,https://github.com/Bluefog-Lib/bluefog/issues/110,3
